Ticket_ID,Ticket_Date,Business_Unit,Location,Request_Type,Priority,Channel,Assigned_Team,Status,Resolution_Hours,SLA_Target_Hours,SLA_Breached,Rework_Count,Customer_Satisfaction,FTE_Cost_per_Hour,Estimated_Cost,Month,Month_No,Quarter,Weekday
OPS-103909,2025-03-25,HR,Noida,Compliance Request,High,Teams,Finance Ops,Closed,11.6,12,No,0,4.4,450,5220.0,Mar,3,Q1,Tuesday
OPS-101672,2025-02-15,Procurement,Mumbai,Report Request,Medium,Email,HR Ops,Closed,29.1,24,Yes,1,3.4,450,13095.0,Feb,2,Q1,Saturday
OPS-101973,2025-01-10,Finance,Gurugram,Employee Query,Low,Email,HR Ops,Closed,2.5,48,No,0,5.0,320,800.0,Jan,1,Q1,Friday
OPS-103974,2025-10-26,IT,Mumbai,Access Request,Low,Portal,HR Ops,Closed,11.6,48,No,0,4.6,280,3248.0,Oct,10,Q4,Sunday
OPS-103997,2025-02-05,Operations,Bengaluru,Compliance Request,Low,Portal,HR Ops,Closed,1.8,48,No,1,4.7,320,576.0,Feb,2,Q1,Wednesday
OPS-100353,2025-01-18,Customer Support,Pune,Compliance Request,Low,Portal,Vendor Management,Closed,11.0,48,No,0,5.0,450,4950.0,Jan,1,Q1,Saturday
OPS-102568,2025-05-18,Sales,Pune,Employee Query,Medium,Portal,HR Ops,Pending,13.0,24,No,1,4.2,320,4160.0,May,5,Q2,Sunday
OPS-101949,2025-01-02,Sales,Bengaluru,Employee Query,Critical,Email,HR Ops,Closed,9.0,4,Yes,1,4.2,400,3600.0,Jan,1,Q1,Thursday
OPS-104460,2025-05-03,IT,Chennai,Employee Query,Medium,Email,HR Ops,Closed,15.5,24,No,2,3.7,320,4960.0,May,5,Q2,Saturday
OPS-101358,2025-06-17,HR,Bengaluru,Employee Query,High,Portal,Vendor Management,Escalated,6.6,12,No,1,4.5,280,1848.0,Jun,6,Q2,Tuesday
OPS-100408,2025-11-22,Customer Support,Gurugram,Employee Query,High,Email,IT Support,Closed,2.0,12,No,2,4.2,350,700.0,Nov,11,Q4,Saturday
OPS-103339,2025-08-23,HR,Hyderabad,System Issue,Medium,Teams,Vendor Management,Closed,19.0,24,No,0,4.4,450,8550.0,Aug,8,Q3,Saturday
OPS-103725,2025-12-30,Sales,Bengaluru,,High,Portal,Finance Ops,Closed,9.4,12,No,1,3.7,320,3008.0,Dec,12,Q4,Tuesday
OPS-104506,2025-03-10,Customer Support,Chennai,Access Request,Medium,Teams,MIS,Closed,20.2,24,No,0,4.4,280,5656.0,Mar,3,Q1,Monday
OPS-102601,2025-01-11,Procurement,Noida,Report Request,Medium,Email,HR Ops,Closed,8.7,24,No,0,4.1,280,2436.0,Jan,1,Q1,Saturday
OPS-104889,2025-03-16,HR,Mumbai,System Issue,Low,Portal,,Closed,5.9,48,No,0,4.7,350,2065.0,Mar,3,Q1,Sunday
OPS-101931,2025-09-03,Procurement,Gurugram,Invoice Query,Medium,Teams,MIS,Closed,25.3,24,Yes,0,4.0,350,8855.0,Sep,9,Q3,Wednesday
OPS-104597,2025-12-20,Operations,Pune,Report Request,Low,Teams,IT Support,Escalated,19.7,48,No,2,4.3,320,6304.0,Dec,12,Q4,Saturday
OPS-103170,2025-09-12,Operations,Gurugram,Employee Query,Low,Email,Vendor Management,Closed,9.1,48,No,0,5.0,450,4095.0,Sep,9,Q3,Friday
OPS-101416,2025-02-08,Sales,Gurugram,Vendor Query,Medium,Email,Finance Ops,Closed,10.3,24,No,2,4.1,320,3296.0,Feb,2,Q1,Saturday
OPS-103412,2025-02-20,Customer Support,Mumbai,Invoice Query,Medium,Phone,IT Support,Closed,10.4,24,No,0,4.9,400,4160.0,Feb,2,Q1,Thursday
OPS-103181,2025-03-06,IT,Gurugram,Compliance Request,Medium,Email,MIS,Closed,8.2,24,No,1,4.5,320,2624.0,Mar,3,Q1,Thursday
OPS-103506,2025-08-24,HR,Bengaluru,Vendor Query,Low,Phone,MIS,Closed,23.1,48,No,1,3.9,320,7392.0,Aug,8,Q3,Sunday
OPS-101470,2025-08-11,Customer Support,Gurugram,Vendor Query,Low,Email,IT Support,Closed,16.9,48,No,0,4.9,280,4732.0,Aug,8,Q3,Monday
OPS-102820,2025-10-07,Operations,Gurugram,Employee Query,Low,Email,Finance Ops,Closed,2.4,48,No,0,4.8,450,1080.0,Oct,10,Q4,Tuesday
OPS-101625,2025-12-20,Procurement,Bengaluru,System Issue,Medium,Email,Finance Ops,Escalated,23.8,24,No,2,3.8,350,8330.0,Dec,12,Q4,Saturday
OPS-102689,2025-04-22,Finance,Chennai,Vendor Query,Low,Portal,MIS,Escalated,8.8,48,No,1,4.6,280,2464.0,Apr,4,Q2,Tuesday
OPS-101828,2025-03-18,IT,Noida,Access Request,Medium,Portal,HR Ops,Pending,3.7,24,No,1,4.7,400,1480.0,Mar,3,Q1,Tuesday
OPS-102742,2025-03-23,HR,Pune,Invoice Query,High,Email,IT Support,Closed,18.9,12,Yes,1,4.6,350,6615.0,Mar,3,Q1,Sunday
OPS-103562,2025-02-04,Procurement,Chennai,Report Request,Medium,Portal,MIS,Closed,12.5,24,No,2,4.7,280,3500.0,Feb,2,Q1,Tuesday
OPS-103662,2025-01-30,Sales,Pune,Invoice Query,Medium,Portal,HR Ops,Escalated,9.4,24,No,1,3.8,280,2632.0,Jan,1,Q1,Thursday
OPS-101271,2025-10-15,Operations,Chennai,System Issue,Low,Email,Finance Ops,Closed,26.0,48,No,0,4.4,350,9100.0,Oct,10,Q4,Wednesday
OPS-103430,2025-07-20,IT,Bengaluru,Invoice Query,High,Email,HR Ops,Closed,8.9,12,No,0,5.0,320,2848.0,Jul,7,Q3,Sunday
OPS-103044,2025-06-12,Finance,,Access Request,Medium,Teams,Finance Ops,Closed,3.9,24,No,3,3.9,320,1248.0,Jun,6,Q2,Thursday
OPS-100278,2025-02-23,Sales,Gurugram,Access Request,Medium,Teams,Finance Ops,Closed,7.5,24,No,0,4.5,350,2625.0,Feb,2,Q1,Sunday
OPS-101585,2025-03-09,Procurement,Hyderabad,Employee Query,High,Email,IT Support,Escalated,12.1,12,Yes,1,3.9,450,5445.0,Mar,3,Q1,Sunday
OPS-102361,2025-07-15,HR,Pune,System Issue,Medium,Email,MIS,Pending,18.1,24,No,1,3.9,320,5792.0,Jul,7,Q3,Tuesday
OPS-100137,2025-02-11,Customer Support,Noida,Access Request,Medium,Phone,IT Support,Pending,15.5,24,No,1,4.1,450,6975.0,Feb,2,Q1,Tuesday
OPS-102383,2025-01-14,IT,Noida,Compliance Request,Medium,Email,HR Ops,Closed,11.7,24,No,2,4.4,350,4095.0,Jan,1,Q1,Tuesday
OPS-104560,2025-03-26,IT,Gurugram,Access Request,Low,Email,Finance Ops,Closed,4.3,48,No,1,5.0,450,1935.0,Mar,3,Q1,Wednesday
OPS-102260,2025-01-19,HR,Noida,Data Correction,Low,Teams,IT Support,Closed,10.4,48,No,1,4.7,280,2912.0,Jan,1,Q1,Sunday
OPS-103239,2025-07-08,Sales,Bengaluru,Report Request,Medium,Email,HR Ops,Closed,9.4,24,No,0,5.0,400,3760.0,Jul,7,Q3,Tuesday
OPS-100340,2025-12-15,Procurement,Mumbai,Employee Query,Low,Portal,IT Support,Pending,44.9,48,No,0,3.6,350,15715.0,Dec,12,Q4,Monday
OPS-102876,2025-11-10,Sales,Hyderabad,Vendor Query,Low,Email,MIS,Pending,9.0,48,No,1,4.7,450,4050.0,Nov,11,Q4,Monday
OPS-103316,2025-04-15,Procurement,Mumbai,Vendor Query,Low,Email,Vendor Management,Closed,7.2,48,No,0,4.1,450,3240.0,Apr,4,Q2,Tuesday
OPS-102049,2025-06-06,Procurement,Gurugram,Invoice Query,Critical,Portal,Finance Ops,Escalated,14.0,4,Yes,1,4.4,400,5600.0,Jun,6,Q2,Friday
OPS-103669,2025-04-29,Customer Support,Pune,Employee Query,Medium,Portal,HR Ops,Closed,15.2,24,No,0,5.0,450,6840.0,Apr,4,Q2,Tuesday
OPS-103964,2025-12-24,Procurement,Gurugram,Employee Query,Low,Email,MIS,Closed,1.9,48,No,0,4.8,320,608.0,Dec,12,Q4,Wednesday
OPS-104434,2025-11-15,Procurement,Hyderabad,Invoice Query,Critical,Portal,IT Support,Pending,6.6,4,Yes,1,4.6,320,2112.0,Nov,11,Q4,Saturday
OPS-104854,2025-03-09,HR,Hyderabad,Access Request,Medium,Portal,Vendor Management,Escalated,24.5,24,Yes,2,3.5,320,7840.0,Mar,3,Q1,Sunday
OPS-103784,2025-02-18,Finance,Pune,Report Request,Low,Portal,IT Support,Pending,19.8,48,No,3,4.1,350,6930.0,Feb,2,Q1,Tuesday
OPS-100792,2025-11-02,IT,Pune,Compliance Request,Low,Portal,Finance Ops,Closed,20.5,48,No,0,4.5,450,9225.0,Nov,11,Q4,Sunday
OPS-101846,2025-03-14,Finance,Mumbai,Access Request,High,Email,MIS,Closed,5.6,12,No,1,4.2,350,1960.0,Mar,3,Q1,Friday
OPS-104940,2025-05-08,HR,Bengaluru,Access Request,Low,Email,IT Support,Closed,2.9,48,No,0,5.0,450,1305.0,May,5,Q2,Thursday
OPS-101908,2025-08-01,Customer Support,Gurugram,Data Correction,High,Portal,IT Support,Closed,15.2,12,Yes,1,4.5,400,6080.0,Aug,8,Q3,Friday
OPS-101791,2025-03-05,HR,Hyderabad,Vendor Query,Low,Email,IT Support,Escalated,12.6,48,No,2,4.1,320,4032.0,Mar,3,Q1,Wednesday
OPS-101345,2025-01-17,Operations,Mumbai,Invoice Query,Medium,Email,Vendor Management,Closed,27.7,24,Yes,0,4.2,450,12465.0,Jan,1,Q1,Friday
OPS-101806,2025-04-12,IT,Chennai,Data Correction,Low,Email,IT Support,Closed,4.5,48,No,0,5.0,280,1260.0,Apr,4,Q2,Saturday
OPS-101817,2025-03-27,HR,Noida,Compliance Request,Medium,Portal,HR Ops,Closed,13.1,24,No,1,4.2,350,4585.0,Mar,3,Q1,Thursday
OPS-100825,2025-05-31,Sales,Chennai,Employee Query,Low,Portal,MIS,Closed,2.5,48,No,1,5.0,350,875.0,May,5,Q2,Saturday
OPS-100991,2025-02-16,Customer Support,Mumbai,Vendor Query,High,Email,Finance Ops,Closed,16.4,12,Yes,0,4.5,320,5248.0,Feb,2,Q1,Sunday
OPS-100818,2025-07-24,Operations,Hyderabad,Report Request,Medium,Teams,Finance Ops,Closed,6.5,24,No,1,4.6,400,2600.0,Jul,7,Q3,Thursday
OPS-101575,2025-03-03,HR,Mumbai,Data Correction,Medium,Email,Vendor Management,Closed,8.6,24,No,0,4.9,320,2752.0,Mar,3,Q1,Monday
OPS-101018,2025-02-07,Finance,Noida,Invoice Query,Low,Teams,HR Ops,Closed,11.3,48,No,0,4.8,400,4520.0,Feb,2,Q1,Friday
OPS-104063,2025-08-25,IT,Hyderabad,Employee Query,Critical,Portal,HR Ops,Closed,3.0,4,No,1,5.0,350,1050.0,Aug,8,Q3,Monday
OPS-102456,2025-12-25,Finance,Chennai,Compliance Request,Low,Portal,IT Support,Closed,8.4,48,No,0,4.2,280,2352.0,Dec,12,Q4,Thursday
OPS-100978,2025-01-26,HR,Pune,System Issue,Low,Teams,Finance Ops,Closed,15.3,48,No,1,4.4,350,5355.0,Jan,1,Q1,Sunday
OPS-100341,2025-10-29,HR,Hyderabad,Compliance Request,High,Portal,HR Ops,Pending,1.9,12,No,0,4.6,280,532.0,Oct,10,Q4,Wednesday
OPS-100332,2025-08-08,Procurement,Gurugram,Access Request,Medium,Email,Finance Ops,Closed,23.0,24,No,0,3.9,350,8050.0,Aug,8,Q3,Friday
OPS-104932,2025-12-30,Customer Support,Bengaluru,Invoice Query,Medium,Email,Finance Ops,Closed,18.0,24,No,0,4.2,350,6300.0,Dec,12,Q4,Tuesday
OPS-102216,2025-10-20,Sales,Gurugram,Data Correction,Medium,Email,MIS,Closed,3.1,24,No,0,5.0,450,1395.0,Oct,10,Q4,Monday
OPS-102902,2025-06-26,Customer Support,Noida,Employee Query,Medium,Phone,Finance Ops,Closed,5.2,24,No,1,4.8,450,2340.0,Jun,6,Q2,Thursday
OPS-100297,2025-06-18,Sales,Noida,Access Request,Medium,Email,Vendor Management,Closed,7.8,24,No,0,4.1,350,2730.0,Jun,6,Q2,Wednesday
OPS-101214,2025-11-23,IT,Chennai,System Issue,Medium,Email,Finance Ops,Closed,5.6,24,No,0,5.0,450,2520.0,Nov,11,Q4,Sunday
OPS-104686,2025-11-19,Procurement,Chennai,Vendor Query,Medium,Teams,Finance Ops,Closed,4.8,24,No,0,5.0,320,1536.0,Nov,11,Q4,Wednesday
OPS-100320,2025-10-13,Customer Support,Pune,Report Request,Low,Phone,Finance Ops,Closed,6.1,48,No,0,4.5,400,2440.0,Oct,10,Q4,Monday
OPS-104747,2025-11-09,Sales,Chennai,,Medium,Portal,IT Support,Escalated,15.6,24,No,3,4.0,400,6240.0,Nov,11,Q4,Sunday
OPS-100831,2025-07-03,Operations,Gurugram,System Issue,Low,Email,HR Ops,Closed,2.9,48,No,1,4.3,400,1160.0,Jul,7,Q3,Thursday
OPS-100663,2025-05-29,IT,Bengaluru,Report Request,Medium,Email,Vendor Management,Closed,0.4,24,No,0,5.0,350,140.0,May,5,Q2,Thursday
OPS-104272,2025-02-26,IT,Pune,Report Request,Low,Portal,MIS,Closed,4.0,48,No,0,5.0,320,1280.0,Feb,2,Q1,Wednesday
OPS-102615,2025-06-23,Procurement,Pune,Data Correction,Low,Email,IT Support,Escalated,34.0,48,No,2,3.8,350,11900.0,Jun,6,Q2,Monday
OPS-104290,2025-08-03,Sales,Mumbai,Vendor Query,High,Teams,HR Ops,Closed,6.2,12,No,1,3.9,280,1736.0,Aug,8,Q3,Sunday
OPS-103021,2025-07-15,Customer Support,Hyderabad,Access Request,Critical,Email,HR Ops,Closed,4.0,4,No,0,5.0,400,1600.0,Jul,7,Q3,Tuesday
OPS-100536,2025-03-16,Operations,Bengaluru,Vendor Query,Medium,Portal,Vendor Management,Closed,31.5,24,Yes,2,3.9,350,11025.0,Mar,3,Q1,Sunday
OPS-102822,2025-04-10,Finance,Pune,Invoice Query,Low,Email,Finance Ops,Closed,13.9,48,No,0,4.4,400,5560.0,Apr,4,Q2,Thursday
OPS-101588,2025-09-24,IT,Chennai,System Issue,Medium,Portal,Vendor Management,Escalated,41.8,24,Yes,1,3.2,280,11704.0,Sep,9,Q3,Wednesday
OPS-100333,2025-06-07,IT,Pune,System Issue,Medium,Teams,Vendor Management,Pending,5.7,24,No,1,5.0,280,1596.0,Jun,6,Q2,Saturday
OPS-104008,2025-04-01,IT,Chennai,System Issue,Medium,Portal,IT Support,Closed,12.5,24,No,0,4.8,320,4000.0,Apr,4,Q2,Tuesday
OPS-101264,2025-04-07,Sales,Hyderabad,Access Request,Medium,Email,Finance Ops,Closed,13.8,24,No,1,4.7,320,4416.0,Apr,4,Q2,Monday
OPS-104803,2025-06-25,IT,Mumbai,Vendor Query,High,Email,MIS,Closed,36.9,12,Yes,0,3.5,350,12915.0,Jun,6,Q2,Wednesday
OPS-101655,2025-11-10,Finance,Pune,Report Request,Medium,Portal,IT Support,Closed,2.6,24,No,1,5.0,350,910.0,Nov,11,Q4,Monday
OPS-103569,2025-01-19,Customer Support,Bengaluru,Vendor Query,Medium,Email,HR Ops,Closed,7.4,24,No,0,4.4,450,3330.0,Jan,1,Q1,Sunday
OPS-103460,2025-05-05,HR,Bengaluru,Compliance Request,Low,Portal,HR Ops,Closed,27.9,48,No,1,3.4,400,11160.0,May,5,Q2,Monday
OPS-104766,2025-03-03,Operations,Mumbai,Compliance Request,Medium,,HR Ops,Escalated,7.1,24,No,1,4.7,400,2840.0,Mar,3,Q1,Monday
OPS-103791,2025-02-22,Operations,Hyderabad,Vendor Query,Low,Email,IT Support,Closed,5.0,48,No,0,4.5,320,1600.0,Feb,2,Q1,Saturday
OPS-102569,2025-02-07,IT,Noida,System Issue,Medium,Phone,HR Ops,Closed,18.0,24,No,0,5.0,280,5040.0,Feb,2,Q1,Friday
OPS-100561,2025-09-30,IT,Pune,Report Request,Critical,Email,Finance Ops,Closed,27.2,4,Yes,0,4.4,280,7616.0,Sep,9,Q3,Tuesday
OPS-103478,2025-01-05,Operations,Gurugram,Employee Query,Medium,Phone,HR Ops,Closed,0.8,24,No,1,4.4,320,256.0,Jan,1,Q1,Sunday
OPS-104356,2025-03-06,Customer Support,Hyderabad,System Issue,Medium,Email,HR Ops,Closed,12.3,24,No,2,4.2,350,4305.0,Mar,3,Q1,Thursday
OPS-100961,2025-02-09,Sales,Pune,Employee Query,Medium,Email,IT Support,Closed,8.5,24,No,0,4.2,280,2380.0,Feb,2,Q1,Sunday
OPS-101161,2025-12-12,HR,Gurugram,Employee Query,Low,Email,MIS,Pending,5.9,48,No,0,4.6,450,2655.0,Dec,12,Q4,Friday
OPS-103609,2025-03-02,HR,Gurugram,Compliance Request,Low,,IT Support,Closed,14.0,48,No,0,4.6,280,3920.0,Mar,3,Q1,Sunday
OPS-101776,2025-01-15,Finance,Pune,Access Request,Low,Portal,HR Ops,Closed,8.9,48,No,0,4.4,450,4005.0,Jan,1,Q1,Wednesday
OPS-104009,2025-10-05,Procurement,Noida,System Issue,Medium,Phone,Finance Ops,Closed,6.2,24,No,2,4.6,350,2170.0,Oct,10,Q4,Sunday
OPS-101442,2025-08-03,Finance,Noida,Invoice Query,Low,Portal,HR Ops,Closed,7.9,48,No,0,4.9,450,3555.0,Aug,8,Q3,Sunday
OPS-103399,2025-01-31,Finance,Hyderabad,Data Correction,High,Portal,MIS,Closed,6.2,12,No,0,4.5,400,2480.0,Jan,1,Q1,Friday
OPS-103960,2025-03-30,Procurement,Mumbai,Compliance Request,Medium,Portal,IT Support,Closed,10.1,24,No,0,4.4,450,4545.0,Mar,3,Q1,Sunday
OPS-101332,2025-04-19,IT,Noida,Compliance Request,Critical,Email,Vendor Management,Closed,4.0,4,No,1,5.0,450,1800.0,Apr,4,Q2,Saturday
OPS-103151,2025-03-09,Customer Support,Chennai,Report Request,Low,Teams,IT Support,Escalated,14.4,48,No,1,4.2,400,5760.0,Mar,3,Q1,Sunday
OPS-100017,2025-05-30,Procurement,Pune,Vendor Query,Low,Portal,MIS,Closed,9.2,48,No,1,4.8,350,3220.0,May,5,Q2,Friday
OPS-103787,2025-05-18,Finance,Pune,Report Request,High,Email,IT Support,Closed,11.9,12,No,1,4.0,350,4165.0,May,5,Q2,Sunday
OPS-101132,2025-12-12,IT,Bengaluru,Invoice Query,Medium,Email,HR Ops,Escalated,8.0,24,No,2,4.5,400,3200.0,Dec,12,Q4,Friday
OPS-104785,2025-12-23,Procurement,Mumbai,Access Request,High,Portal,HR Ops,Pending,15.1,12,Yes,0,4.2,350,5285.0,Dec,12,Q4,Tuesday
OPS-103030,2025-03-01,Sales,Gurugram,Access Request,Medium,Email,MIS,Closed,2.3,24,No,0,4.6,320,736.0,Mar,3,Q1,Saturday
OPS-100658,2025-06-22,Finance,Gurugram,Vendor Query,Medium,Email,MIS,Closed,12.1,24,No,0,3.9,320,3872.0,Jun,6,Q2,Sunday
OPS-101656,2025-09-06,IT,Bengaluru,System Issue,Medium,Email,Vendor Management,Closed,10.8,24,No,3,3.7,450,4860.0,Sep,9,Q3,Saturday
OPS-100156,2025-08-31,IT,Noida,Report Request,Medium,Email,Vendor Management,Closed,6.9,24,No,2,4.8,280,1932.0,Aug,8,Q3,Sunday
OPS-104203,2025-12-06,Sales,Pune,Data Correction,Low,Portal,IT Support,Closed,5.8,48,No,0,4.9,320,1856.0,Dec,12,Q4,Saturday
OPS-100393,2025-08-03,HR,Hyderabad,System Issue,Low,Email,Finance Ops,Closed,6.3,48,No,0,5.0,350,2205.0,Aug,8,Q3,Sunday
OPS-101696,2025-08-30,HR,Pune,Invoice Query,Medium,Email,HR Ops,Escalated,50.3,24,Yes,2,3.3,350,17605.0,Aug,8,Q3,Saturday
OPS-101296,2025-04-29,Operations,Hyderabad,Report Request,Medium,Email,HR Ops,Escalated,6.5,24,No,2,4.2,350,2275.0,Apr,4,Q2,Tuesday
OPS-102748,2025-07-30,IT,Hyderabad,Compliance Request,Low,Portal,MIS,Closed,4.4,48,No,0,5.0,400,1760.0,Jul,7,Q3,Wednesday
OPS-101881,2025-12-22,Procurement,Mumbai,Vendor Query,Medium,Email,Vendor Management,Pending,12.3,24,No,0,5.0,320,3936.0,Dec,12,Q4,Monday
OPS-101428,2025-11-01,Finance,Chennai,Employee Query,High,Email,IT Support,Closed,8.6,12,No,0,4.6,280,2408.0,Nov,11,Q4,Saturday
OPS-101590,2025-11-19,Finance,Pune,Compliance Request,Low,Email,Finance Ops,Closed,17.3,48,No,1,3.8,450,7785.0,Nov,11,Q4,Wednesday
OPS-102523,2025-01-29,IT,Gurugram,Employee Query,High,Email,MIS,Closed,27.3,12,Yes,0,3.9,450,12285.0,Jan,1,Q1,Wednesday
OPS-104671,2025-08-08,Procurement,Bengaluru,Data Correction,Medium,Portal,HR Ops,Closed,12.5,24,No,0,4.8,280,3500.0,Aug,8,Q3,Friday
OPS-101016,2025-09-30,IT,Hyderabad,Data Correction,Low,Teams,HR Ops,Escalated,15.6,48,No,2,4.2,450,7020.0,Sep,9,Q3,Tuesday
OPS-102770,2025-10-30,Customer Support,Chennai,Report Request,Low,Email,IT Support,Escalated,23.0,48,No,2,3.5,450,10350.0,Oct,10,Q4,Thursday
OPS-104797,2025-03-20,Operations,Noida,Vendor Query,Medium,Email,Finance Ops,Closed,11.9,24,No,0,4.9,320,3808.0,Mar,3,Q1,Thursday
OPS-100181,2025-12-25,Sales,Pune,Employee Query,Medium,Portal,MIS,Closed,7.5,24,No,0,5.0,320,2400.0,Dec,12,Q4,Thursday
OPS-102269,2025-08-20,Operations,Gurugram,Data Correction,Medium,Portal,Finance Ops,Closed,7.9,24,No,0,4.9,280,2212.0,Aug,8,Q3,Wednesday
OPS-102762,2025-04-23,Operations,Pune,Report Request,High,Email,IT Support,Pending,11.5,12,No,2,4.4,450,5175.0,Apr,4,Q2,Wednesday
OPS-101632,2025-05-27,Operations,,Access Request,High,Phone,Vendor Management,Pending,11.4,12,No,0,4.9,450,5130.0,May,5,Q2,Tuesday
OPS-103054,2025-05-30,HR,Noida,System Issue,Medium,Portal,Finance Ops,Closed,7.9,24,No,0,4.0,400,3160.0,May,5,Q2,Friday
OPS-104220,2025-12-18,Sales,Chennai,Compliance Request,Low,Phone,HR Ops,Closed,9.7,48,No,0,4.8,350,3395.0,Dec,12,Q4,Thursday
OPS-101293,2025-01-11,Finance,Chennai,Invoice Query,Low,Teams,MIS,Closed,16.8,48,No,0,4.4,400,6720.0,Jan,1,Q1,Saturday
OPS-102946,2025-06-17,IT,Hyderabad,Invoice Query,High,Phone,IT Support,Closed,12.6,12,Yes,0,4.3,400,5040.0,Jun,6,Q2,Tuesday
OPS-103833,2025-08-12,Finance,Hyderabad,Vendor Query,Medium,Email,MIS,Escalated,16.0,24,No,2,3.9,280,4480.0,Aug,8,Q3,Tuesday
OPS-104986,2025-08-04,IT,Pune,Employee Query,Low,Phone,Vendor Management,Closed,1.3,48,No,1,4.3,350,455.0,Aug,8,Q3,Monday
OPS-102607,2025-11-11,Procurement,Noida,Access Request,Medium,Phone,HR Ops,Escalated,11.0,24,No,2,5.0,450,4950.0,Nov,11,Q4,Tuesday
OPS-100555,2025-01-13,Operations,Pune,Vendor Query,High,Email,HR Ops,Closed,22.2,12,Yes,0,4.7,450,9990.0,Jan,1,Q1,Monday
OPS-100401,2025-05-30,HR,Mumbai,Employee Query,Medium,Email,IT Support,Closed,14.7,24,No,1,4.3,350,5145.0,May,5,Q2,Friday
OPS-102790,2025-05-18,HR,Bengaluru,Vendor Query,Medium,Portal,Finance Ops,Closed,10.8,24,No,0,5.0,320,3456.0,May,5,Q2,Sunday
OPS-103820,2025-06-24,Operations,Chennai,Compliance Request,High,Email,IT Support,Closed,11.7,12,No,0,4.6,450,5265.0,Jun,6,Q2,Tuesday
OPS-101854,2025-12-14,Sales,Mumbai,Data Correction,Low,Teams,Finance Ops,Closed,27.9,48,No,1,3.7,280,7812.0,Dec,12,Q4,Sunday
OPS-104128,2025-04-13,IT,Gurugram,Vendor Query,Medium,Email,Vendor Management,Closed,10.8,24,No,0,4.9,400,4320.0,Apr,4,Q2,Sunday
OPS-103842,2025-01-16,Sales,Mumbai,System Issue,Medium,Email,Vendor Management,Closed,5.3,24,No,0,5.0,320,1696.0,Jan,1,Q1,Thursday
OPS-103785,2025-04-28,HR,Hyderabad,Report Request,Critical,Email,HR Ops,Closed,9.1,4,Yes,1,4.7,450,4095.0,Apr,4,Q2,Monday
OPS-100993,2025-03-31,IT,Bengaluru,System Issue,Medium,Portal,Finance Ops,Pending,20.0,24,No,1,4.5,320,6400.0,Mar,3,Q1,Monday
OPS-102618,2025-02-01,Finance,Hyderabad,Data Correction,Medium,Portal,MIS,Closed,9.6,24,No,0,4.6,320,3072.0,Feb,2,Q1,Saturday
OPS-104985,2025-12-24,Customer Support,Bengaluru,Invoice Query,Medium,Email,HR Ops,Pending,4.4,24,No,1,4.9,400,1760.0,Dec,12,Q4,Wednesday
OPS-104657,2025-08-20,Procurement,Noida,Data Correction,Medium,Phone,IT Support,Closed,6.6,24,No,0,4.6,320,2112.0,Aug,8,Q3,Wednesday
OPS-100171,2025-05-08,Finance,Noida,Vendor Query,Low,Email,Vendor Management,Closed,21.5,48,No,2,3.9,450,9675.0,May,5,Q2,Thursday
OPS-100687,2025-06-05,Procurement,Pune,Invoice Query,Low,Portal,IT Support,Closed,9.8,48,No,0,5.0,350,3430.0,Jun,6,Q2,Thursday
OPS-103299,2025-12-04,Customer Support,Chennai,Compliance Request,Low,,Finance Ops,Closed,18.7,48,No,0,4.5,280,5236.0,Dec,12,Q4,Thursday
OPS-103230,2025-08-29,Operations,Chennai,Compliance Request,Low,Email,Finance Ops,Closed,25.3,48,No,0,4.3,280,7084.0,Aug,8,Q3,Friday
OPS-100061,2025-03-22,Customer Support,Bengaluru,Compliance Request,Medium,Portal,IT Support,Closed,3.2,24,No,1,5.0,320,1024.0,Mar,3,Q1,Saturday
OPS-104531,2025-11-10,Finance,Gurugram,Vendor Query,Medium,Email,Vendor Management,Escalated,15.8,24,No,2,3.8,350,5530.0,Nov,11,Q4,Monday
OPS-103945,2025-06-05,Sales,Gurugram,Compliance Request,Medium,Email,IT Support,Closed,1.7,24,No,2,4.3,280,476.0,Jun,6,Q2,Thursday
OPS-103809,2025-01-29,Operations,Mumbai,Vendor Query,High,Phone,MIS,Closed,30.3,12,Yes,1,4.1,320,9696.0,Jan,1,Q1,Wednesday
OPS-104116,2025-06-30,IT,Noida,Report Request,High,Email,Finance Ops,Closed,9.7,12,No,0,5.0,280,2716.0,Jun,6,Q2,Monday
OPS-102315,2025-04-16,Finance,Hyderabad,Access Request,Low,Email,HR Ops,Closed,26.2,48,No,1,4.1,350,9170.0,Apr,4,Q2,Wednesday
OPS-100720,2025-12-31,Procurement,Mumbai,Employee Query,Medium,Email,HR Ops,Escalated,6.3,24,No,2,4.3,320,2016.0,Dec,12,Q4,Wednesday
OPS-102455,2025-04-11,Operations,Pune,System Issue,Medium,Email,MIS,Closed,3.4,24,No,0,5.0,400,1360.0,Apr,4,Q2,Friday
OPS-102707,2025-04-11,Operations,Noida,Invoice Query,Medium,Teams,Finance Ops,Pending,4.2,24,No,0,5.0,280,1176.0,Apr,4,Q2,Friday
OPS-103447,2025-02-11,HR,Hyderabad,System Issue,Low,Portal,Finance Ops,Closed,12.8,48,No,0,4.2,320,4096.0,Feb,2,Q1,Tuesday
OPS-100526,2025-12-03,HR,Mumbai,Report Request,Medium,Email,Vendor Management,Closed,9.1,24,No,0,4.9,320,2912.0,Dec,12,Q4,Wednesday
